Transition Times,Cue Times, No Reward Times, Reward Times
,,1137.440450,
,,1137.490300,
,,1137.540200,
,,1137.590050,
,,1137.639900,
,,1137.689750,
,,1137.739650,
,,1137.789500,
,,1137.839350,
,,1137.889250,
,,1137.939100,
,,1137.988950,
,,1138.038800,
,,1138.088700,
,,1138.138550,
,,1138.188400,
,,1138.238300,
,,1138.288150,
,,1138.338000,
,,1138.387900,
,,1138.437750,
,,1138.487600,
,,1138.537450,
,,1138.587350,
,,1138.637200,
,,1138.687100,
,,1138.736900,
,,1138.786800,
,,1138.836650,
,,1138.886500,
,,1138.935400,
,,1138.985300,
,,1139.035100,
,,1139.085000,
,,1139.134850,
,,1139.184700,
,,1139.234600,
,,1139.284450,
,,1139.334300,
,,1139.384200,
,,1139.434050,
,,1139.483950,
,,1139.533850,
,,1139.583650,
,,1139.633500,
,,1139.683350,
,,1139.733200,
,,1139.782100,
,,1139.831950,
,,1139.881800,
,,1139.931700,
,,1139.981550,
,,1140.031400,
,,1140.081300,
,,1140.131200,
,,1140.181000,
,,1140.230900,
,,1140.280800,
,,1140.330600,
,,1140.380500,
,,1140.430350,
,,1140.480250,
,,1140.530100,
,,1140.579950,
,,1140.629800,
,,1140.679650,
,,1140.729500,
,,1140.779450,
,,1140.829250,
,,1140.879150,
,,1140.929000,
,,1140.978850,
,,1141.028700,
,,1141.078600,
,,1141.128450,
,,1141.178300,
,,1141.228200,
,,1141.278050,
,,1141.327900,
,,1141.377800,
,,1141.427650,
,,1141.477500,
,,1141.527350,
,,1141.577250,
,,1141.627100,
,,1141.676950,
,,1141.726850,
,,1141.776700,
,,1141.826550,
,,1141.876400,
,,1141.926300,
,,1141.976150,
,,1142.026000,
,,1142.075900,
,,1142.125750,
,,1142.175600,
,,1142.225500,
,,1142.275350,
,,1142.325200,
,,1142.375050,
,,1142.424950,
,,1142.474800,
,,1142.524650,
,,1142.574600,
,,1142.624400,
,,1142.674250,
,,1142.724150,
,,1142.774000,
,,1142.823850,
,,1142.873750,
,,1142.923600,
,,1142.973450,
,,1143.023300,
,,1143.073200,
,,1143.123050,
,,1143.172900,
,,1143.222850,
,,1143.272650,
,,1143.322500,
,,1143.372350,
,,1143.422200,
,,1143.472100,
,,1143.521950,
,,1143.571850,
,,1143.621700,
,,1143.671550,
,,1143.721400,
,,1143.771300,
,,1143.821150,
,,1143.871000,
,,1143.920900,
,,1143.970750,
,,1144.020600,
,,1144.070500,
,,1144.120350,
,,1144.170200,
,,1144.220100,
,,1144.269950,
,,1144.319800,
,,1144.369750,
,,1144.419500,
,,1144.469400,
,,1144.519250,
,,1144.569100,
,,1144.619000,
,,1144.668850,
,,1144.718700,
,,1144.768600,
,,1144.818550,
,,1144.868300,
,,1144.918150,
,,1144.969150,
,,1145.018450,
,,1145.068400,
,,1145.118200,
,,1145.168000,
,,1145.217900,
,,1145.267750,
,,1145.316600,
,,1145.366500,
,,1145.416350,
,,1145.466200,
,,1145.516050,
,,1145.564950,
,,1145.614800,
,,1145.664650,
,,1145.714500,
,,1145.763400,
,,1145.813250,
,,1145.863150,
,,1145.913000,
,,1145.962850,
,,1146.012700,
,,1146.062600,
,,1146.112450,
,,1146.162300,
,,1146.212200,
,,1146.262050,
,,1146.311900,
,,1146.361750,
,,1146.411650,
,,1146.461500,
,,1146.511350,
,,1146.561250,
,,1146.611100,
,,1146.660950,
,,1146.710850,
,,1146.760700,
,,1146.810550,
,,1146.860450,
,,1146.910300,
,,1146.960200,
,,1147.010050,
,,1147.059900,
,,1147.109750,
,,1147.159650,
,,1147.209500,
,,1147.259350,
,,1147.309200,
,,1147.359050,
,,1147.408950,
,,1147.458800,
,,1147.508650,
,,1147.558550,
,,1147.608400,
,,1147.658250,
,,1147.708100,
,,1147.758000,
,,1147.807850,
,,1147.857700,
,,1147.907600,
,,1147.957450,
,,1148.007300,
,,1148.057150,
,,1148.106550,
,,1148.156450,
,,1148.206300,
,,1148.256150,
,,1148.306000,
,,1148.355900,
,,1148.405750,
,,1148.455600,
,,1148.505500,
,,1148.555350,
,,1148.605200,
,,1148.655100,
,,1148.704950,
,,1148.754900,
,,1148.804650,
,,1148.854550,
,,1148.904400,
,,1148.954250,
,,1149.004150,
,,1149.054000,
,,1149.103850,
,,1149.153750,
,,1149.203600,
,,1149.253450,
,,1149.303350,
,,1149.353200,
,,1149.403050,
,,1149.452950,
,,1149.502800,
,,1149.552650,
,,1149.602500,
,,1149.652350,
,,1149.702250,
,,1149.752100,
,,1149.801950,
,,1149.851850,
,,1149.901700,
,,1149.951550,
,,1150.001450,
,,1150.051300,
,,1150.101150,
,,1150.151050,
,,1150.200900,
,,1150.250750,
,,1150.300600,
,,1150.350500,
,,1150.400350,
,,1150.450200,
,,1150.500100,
,,1150.550000,
,,1150.599800,
,,1150.649700,
,,1150.699550,
,,1150.749400,
,,1150.799250,
,,1150.849150,
,,1150.899000,
,,1150.948850,
,,1150.998700,
,,1151.048600,
,,1151.098500,
,,1151.148300,
,,1151.198200,
,,1151.247100,
,,1151.296950,
,,1151.346800,
,,1151.396650,
,,1151.446500,
,,1151.496400,
,,1151.546250,
,,1151.596100,
,,1151.646000,
,,1151.695850,
,,1151.745700,
,,1151.795600,
,,1151.845450,
,,1151.895300,
,,1151.945150,
,,1151.995000,
,,1152.044900,
,,1152.094750,
,,1152.144600,
,,1152.194500,
,,1152.244350,
,,1152.294200,
,,1152.344100,
,,1152.393950,
,,1152.443800,
,,1152.493650,
,,1152.543550,
,,1152.593400,
,,1152.643250,
,,1152.693150,
,,1152.743000,
,,1152.792850,
,,1152.842750,
,,1152.892600,
,,1152.942450,
,,1152.992350,
,,1153.042200,
,,1153.092050,
,,1153.141950,
,,1153.191850,
,,1153.241800,
,,1153.291650,
,,1153.341400,
,,1153.391300,
,,1153.440650,
,,1153.490500,
,,1153.539950,
,,1153.589850,
,,1153.639250,
,,1153.689100,
,,1153.738950,
,,1153.788800,
,,1153.838700,
,,1153.888550,
,,1153.938400,
,,1153.988250,
,,1154.038150,
,,1154.088000,
,,1154.137850,
,,1154.187750,
,,1154.237650,
,,1154.287450,
,,1154.337350,
,,1154.387200,
,,1154.437050,
,,1154.486950,
,,1154.536800,
,,1154.587650,
,,1154.637500,
,,1154.687400,
,,1154.737250,
,,1154.787100,
,,1154.837000,
,,1154.886850,
,,1154.936700,
,,1154.986550,
,,1155.036450,
,,1155.086300,
,,1155.136150,
,,1155.186000,
,,1155.235900,
,,1155.285750,
,,1155.335600,
,,1155.385500,
,,1155.435350,
,,1155.485200,
,,1155.535100,
,,1155.584950,
,,1155.634800,
,,1155.684650,
,,1155.734550,
,,1155.784400,
,,1155.834250,
,,1155.884150,
,,1155.934000,
,,1155.983900,
,,1156.033750,
,,1156.083600,
,,1156.133450,
,,1156.183300,
,,1156.233200,
,,1156.283050,
,,1156.332900,
,,1156.382800,
,,1156.432650,
,,1156.482500,
,,1156.532400,
,,1156.582250,
,,1156.632100,
,,1156.682950,
,,1156.732850,
,,1156.782700,
,,1156.832550,
,,1156.882450,
,,1156.932300,
,,1156.982150,
,,1157.032000,
,,1157.081900,
,,1157.131750,
,,1157.181600,
,,1157.231500,
,,1157.281350,
,,1157.331200,
,,1157.381100,
,,1157.430950,
,,1157.480800,
,,1157.529700,
,,1157.579550,
,,1157.629400,
,,1157.679300,
,,1157.729150,
,,1157.779000,
,,1157.828850,
,,1157.878700,
,,1157.928600,
,,1157.978450,
,,1158.028300,
,,1158.078250,
,,1158.128050,
,,1158.177900,
,,1158.227800,
,,1158.277750,
,,1158.327500,
,,1158.377400,
,,1158.427250,
,,1158.477150,
,,1158.526950,
,,1158.576850,
,,1158.626700,
,,1158.676600,
,,1158.726400,
,,1158.776300,
,,1158.826150,
,,1158.876000,
,,1158.925900,
,,1158.975750,
,,1159.025600,
,,1159.075500,
,,1159.125350,
,,1159.175200,
,,1159.223150,
,,1159.272950,
,,1159.322800,
,,1159.372650,
,,1159.422550,
,,1159.472400,
,,1159.522250,
,,1159.572150,
,,1159.621550,
,,1159.671400,
,,1159.721300,
,,1159.771150,
,,1159.821000,
,,1159.870850,
,,1159.920750,
,,1159.970600,
,,1160.020450,
,,1160.070350,
,,1160.120200,
,,1160.170050,
,,1160.219950,
,,1160.269800,
,,1160.319650,
,,1160.369550,
,,1160.419400,
,,1160.469300,
,,1160.519150,
,,1160.569000,
,,1160.618850,
,,1160.668700,
,,1160.718600,
,,1160.768450,
,,1160.818300,
,,1160.868150,
,,1160.918050,
,,1160.967900,
,,1161.017750,
,,1161.067650,
,,1161.117500,
,,1161.167350,
,,1161.217200,
,,1161.267100,
,,1161.316950,
,,1161.366800,
,,1161.416700,
,,1161.466550,
,,1161.516450,
,,1161.566300,
,,1161.616150,
,,1161.666000,
,,1161.715850,
,,1161.765750,
,,1161.815600,
,,1161.865450,
,,1161.915350,
,,1161.965200,
,,1162.015050,
,,1162.064900,
,,1162.114800,
,,1162.164650,
,,1162.214550,
,,1162.264400,
,,1162.314300,
,,1162.364150,
,,1162.414100,
,,1162.463850,
,,1162.513700,
,,1162.563600,
,,1162.613500,
,,1162.663350,
,,1162.713150,
,,1162.763050,
,,1162.812900,
,,1162.862750,
,,1162.912650,
,,1162.962500,
,,1163.012350,
,,1163.062200,
,,1163.112100,
,,1163.161950,
,,1163.211850,
,,1163.261700,
,,1163.311550,
,,1163.361400,
,,1163.411300,
,,1163.461150,
,,1163.511050,
,,1163.560900,
,,1163.610750,
,,1163.660600,
,,1163.710450,
,,1163.760350,
,,1163.810200,
,,1163.860100,
,,1163.909950,
,,1163.959800,
,,1164.009650,
,,1164.059550,
,,1164.109400,
,,1164.159300,
,,1164.209100,
,,1164.259000,
,,1164.308850,
,,1164.358700,
,,1164.408600,
,,1164.458450,
,,1164.508300,
,,1164.558200,
,,1164.608050,
,,1164.657950,
,,1164.707750,
,,1164.757650,
,,1164.807500,
,,1164.857350,
,,1164.907250,
,,1164.957100,
,,1165.006950,
,,1165.056800,
,,1165.106700,
,,1165.156550,
,,1165.206400,
,,1165.256250,
,,1165.306150,
,,1165.356000,
,,1165.405950,
,,1165.455750,
,,1165.505600,
,,1165.555200,
,,1165.605100,
,,1165.654950,
,,1165.704800,
,,1165.754700,
,,1165.804550,
,,1165.854100,
,,1165.903950,
,,1165.953850,
,,1166.003700,
,,1166.053550,
,,1166.103450,
,,1166.153300,
,,1166.203150,
,,1166.253000,
,,1166.302900,
,,1166.352300,
,,1166.402150,
,,1166.452000,
,,1166.501850,
,,1166.551750,
,,1166.601600,
,,1166.651450,
,,1166.701300,
,,1166.751200,
,,1166.801050,
,,1166.850900,
,,1166.900850,
,,1166.950650,
,,1167.000500,
,,1167.050400,
,,1167.100250,
,,1167.150100,
,,1167.199950,
,,1167.249850,
,,1167.299700,
,,1167.349600,
,,1167.399450,
,,1167.449300,
,,1167.499200,
,,1167.549050,
,,1167.598900,
,,1167.648800,
,,1167.698600,
,,1167.748500,
,,1167.798350,
,,1167.848200,
,,1167.898100,
,,1167.947950,
,,1167.997800,
,,1168.047650,
,,1168.097550,
,,1168.147400,
,,1168.197300,
,,1168.247150,
,,1168.297000,
,,1168.346900,
,,1168.396700,
,,1168.446600,
,,1168.496450,
,,1168.546300,
,,1168.596200,
,,1168.646050,
,,1168.695900,
,,1168.745800,
,,1168.795650,
,,1168.845500,
,,1168.895350,
,,1168.945250,
,,1168.995100,
,,1169.044950,
,,1169.094850,
,,1169.144700,
,,1169.194550,
,,1169.244450,
,,1169.293300,
,,1169.343150,
,,1169.393050,
,,1169.442900,
,,1169.492800,
,,1169.542600,
,,1169.592500,
,,1169.642350,
,,1169.692200,
,,1169.742100,
,,1169.791950,
,,1169.841800,
,,1169.891650,
,,1169.941550,
,,1169.991450,
,,1170.041250,
,,1170.091150,
,,1170.141000,
,,1170.190850,
,,1170.240750,
,,1170.290600,
,,1170.340500,
,,1170.390300,
,,1170.440200,
,,1170.490050,
,,1170.539900,
,,1170.589800,
,,1170.639650,
,,1170.689500,
,,1170.739400,
,,1170.789250,
,,1170.839100,
,,1170.889000,
,,1170.938850,
,,1170.988700,
,,1171.038550,
,,1171.088450,
,,1171.138300,
,,1171.188200,
,,1171.238000,
,,1171.287900,
,,1171.337750,
,,1171.387650,
,,1171.437500,
,,1171.487350,
,,1171.537200,
,,1171.587100,
,,1171.636950,
,,1171.686800,
,,1171.736700,
,,1171.786100,
,,1171.835950,
,,1171.885850,
,,1171.935700,
,,1171.985550,
,,1172.035400,
,,1172.085300,
,,1172.135150,
,,1172.185000,
,,1172.234900,
,,1172.284750,
,,1172.334650,
,,1172.384500,
,,1172.434350,
,,1172.484200,
,,1172.534100,
,,1172.583950,
,,1172.633800,
,,1172.683650,
,,1172.733550,
,,1172.783400,
,,1172.833300,
,,1172.883100,
,,1172.933000,
,,1172.982850,
,,1173.032700,
,,1173.082600,
,,1173.132450,
,,1173.182300,
,,1173.232150,
,,1173.282050,
,,1173.331900,
,,1173.381750,
,,1173.431650,
,,1173.481500,
,,1173.531400,
,,1173.581250,
,,1173.631100,
,,1173.680950,
,,1173.730850,
,,1173.780700,
,,1173.830550,
,,1173.880450,
,,1173.930300,
,,1173.980150,
,,1174.029000,
,,1174.078900,
,,1174.128450,
,,1174.178300,
,,1174.228150,
,,1174.278050,
,,1174.327900,
,,1174.377750,
,,1174.427600,
,,1174.477500,
,,1174.527350,
,,1174.577200,
,,1174.627100,
,,1174.677000,
,,1174.726800,
,,1174.776700,
,,1174.826550,
,,1174.876400,
,,1174.926250,
,,1174.976150,
,,1175.026050,
,,1175.075850,
,,1175.125750,
,,1175.175600,
,,1175.225450,
,,1175.275350,
,,1175.325200,
,,1175.375050,
,,1175.424950,
,,1175.474800,
,,1175.524650,
,,1175.574500,
,,1175.624400,
,,1175.674300,
,,1175.724100,
,,1175.774000,
,,1175.823850,
,,1175.873700,
,,1175.923550,
,,1175.973450,
,,1176.023300,
,,1176.073150,
,,1176.123050,
,,1176.172900,
,,1176.222750,
,,1176.272650,
,,1176.322500,
,,1176.372350,
,,1176.422250,
,,1176.472100,
,,1176.521950,
,,1176.571800,
,,1176.621650,
,,1176.671550,
,,1176.721400,
,,1176.771300,
,,1176.821150,
,,1176.871000,
,,1176.920850,
,,1176.970750,
,,1177.020600,
,,1177.070450,
,,1177.120350,
,,1177.170200,
,,1177.220050,
,,1177.269950,
,,1177.319800,
,,1177.369650,
,,1177.419500,
,,1177.469400,
,,1177.519250,
,,1177.569100,
,,1177.619000,
,,1177.668850,
,,1177.718700,
,,1177.768600,
,,1177.818450,
,,1177.868300,
,,1177.918150,
,,1177.968050,
,,1178.017900,
,,1178.067750,
,,1178.117650,
,,1178.167500,
,,1178.217350,
,,1178.267200,
,,1178.317050,
,,1178.366950,
,,1178.416800,
,,1178.466700,
,,1178.516550,
,,1178.566400,
,,1178.616300,
,,1178.666150,
,,1178.716000,
,,1178.765850,
,,1178.815700,
,,1178.865600,
,,1178.915450,
,,1178.964350,
,,1179.014200,
,,1179.063750,
,,1179.113600,
,,1179.163500,
,,1179.213300,
,,1179.263200,
,,1179.313050,
,,1179.362550,
,,1179.412400,
,,1179.462250,
,,1179.512150,
,,1179.562000,
,,1179.611850,
,,1179.661750,
,,1179.711600,
,,1179.761450,
,,1179.811300,
,,1179.861200,
,,1179.911050,
,,1179.960900,
,,1180.010750,
,,1180.060650,
,,1180.110500,
,,1180.160150,
,,1180.210000,
,,1180.259850,
,,1180.309750,
,,1180.359600,
,,1180.409500,
,,1180.459350,
,,1180.509200,
,,1180.559100,
,,1180.608900,
,,1180.658800,
,,1180.708650,
,,1180.758500,
,,1180.808400,
,,1180.858250,
,,1180.908100,
,,1180.958000,
,,1181.007850,
,,1181.057750,
,,1181.107550,
,,1181.157450,
,,1181.207300,
,,1181.257200,
,,1181.307000,
,,1181.356900,
,,1181.406750,
,,1181.456600,
,,1181.506500,
,,1181.556350,
,,1181.606200,
,,1181.656100,
,,1181.705950,
,,1181.755800,
,,1181.805650,
,,1181.855550,
,,1181.905400,
,,1181.955250,
,,1182.005100,
,,1182.054550,
,,1182.104400,
,,1182.154250,
,,1182.204150,
,,1182.254000,
,,1182.303850,
,,1182.353700,
,,1182.403600,
,,1182.453450,
,,1182.503300,
,,1182.553200,
,,1182.603050,
,,1182.652900,
,,1182.702800,
,,1182.752650,
,,1182.802500,
,,1182.852350,
,,1182.902250,
,,1182.952100,
,,1183.001950,
,,1183.051850,
,,1183.101700,
,,1183.151550,
,,1183.201450,
,,1183.251300,
,,1183.301150,
,,1183.351000,
,,1183.400900,
,,1183.450800,
,,1183.500600,
,,1183.550450,
,,1183.600350,
,,1183.650200,
,,1183.700050,
,,1183.749950,
,,1183.799800,
,,1183.849650,
,,1183.899550,
,,1183.949400,
,,1183.999250,
,,1184.049100,
,,1184.099000,
,,1184.148850,
,,1184.198750,
,,1184.248600,
,,1184.298450,
,,1184.348350,
,,1184.398200,
,,1184.448050,
,,1184.496900,
,,1184.546800,
,,1184.596700,
,,1184.646500,
,,1184.696350,
,,1184.746250,
,,1184.796100,
,,1184.846000,
,,1184.894850,
,,1184.944700,
,,1184.994550,
,,1185.044400,
,,1185.094300,
,,1185.144150,
,,1185.194000,
,,1185.243900,
,,1185.292750,
,,1185.342600,
,,1185.392500,
,,1185.442350,
,,1185.492200,
,,1185.542050,
,,1185.591950,
,,1185.641800,
,,1185.691650,
,,1185.741550,
,,1185.791400,
,,1185.841250,
,,1185.891150,
,,1185.941000,
,,1185.990850,
,,1186.040750,
,,1186.090600,
,,1186.140450,
,,1186.190350,
,,1186.240200,
,,1186.290100,
,,1186.339900,
,,1186.389750,
,,1186.439650,
,,1186.489500,
,,1186.539350,
,,1186.589250,
,,1186.639100,
,,1186.688950,
,,1186.738850,
,,1186.788700,
,,1186.838550,
,,1186.888400,
,,1186.938300,
,,1186.988150,
,,1187.038000,
,,1187.087900,
,,1187.137750,
,,1187.187600,
,,1187.237500,
,,1187.287350,
,,1187.337200,
,,1187.387050,
,,1187.436950,
,,1187.486800,
,,1187.536650,
,,1187.586550,
,,1187.636400,
,,1187.686250,
,,1187.736100,
,,1187.786000,
,,1187.835850,
,,1187.885700,
,,1187.935600,
,,1187.985450,
,,1188.035350,
,,1188.085200,
,,1188.135050,
,,1188.184900,
,,1188.234800,
,,1188.284650,
,,1188.334500,
,,1188.384400,
,,1188.434250,
,,1188.484100,
,,1188.534000,
,,1188.583850,
,,1188.633700,
,,1188.683650,
,,1188.733400,
,,1188.783300,
,,1188.833150,
,,1188.883000,
,,1188.933000,
,,1188.982750,
,,1189.032650,
,,1189.082500,
,,1189.131900,
,,1189.181750,
,,1189.231600,
,,1189.281450,
,,1189.331350,
,,1189.381200,
,,1189.431050,
,,1189.480950,
,,1189.530800,
,,1189.580650,
,,1189.630500,
,,1189.680400,
,,1189.730250,
,,1189.780150,
,,1189.830000,
,,1189.879850,
,,1189.929700,
,,1189.979600,
,,1190.029450,
,,1190.079300,
,,1190.129150,
,,1190.179050,
,,1190.228900,
,,1190.278750,
,,1190.328650,
,,1190.378550,
,,1190.428350,
,,1190.478250,
,,1190.528100,
,,1190.577950,
,,1190.627850,
,,1190.677700,
,,1190.727550,
,,1190.777400,
,,1190.827300,
,,1190.877150,
,,1190.927050,
,,1190.976900,
,,1191.026750,
,,1191.076600,
,,1191.126450,
,,1191.176350,
,,1191.226200,
,,1191.276050,
,,1191.325900,
,,1191.375800,
,,1191.425650,
,,1191.475500,
,,1191.525400,
,,1191.575250,
,,1191.625150,
,,1191.675050,
,,1191.724850,
,,1191.774700,
,,1191.824600,
,,1191.874450,
,,1191.924350,
,,1191.974200,
,,1192.024150,
,,1192.073900,
,,1192.123750,
,,1192.173600,
,,1192.223500,
,,1192.273350,
,,1192.323250,
,,1192.373100,
,,1192.422950,
,,1192.472800,
,,1192.522700,
,,1192.572550,
,,1192.622400,
,,1192.672250,
,,1192.720150,
,,1192.770100,
,,1192.820000,
,,1192.869750,
,,1192.919700,
,,1192.969550,
,,1193.018900,
,,1193.068800,
,,1193.118650,
,,1193.168500,
,,1193.218400,
,,1193.269200,
,,1193.319050,
,,1193.368950,
,,1193.418800,
,,1193.468650,
,,1193.518550,
,,1193.568400,
,,1193.618250,
,,1193.668150,
,,1193.718000,
,,1193.766850,
,,1193.816750,
,,1193.866600,
,,1193.916450,
,,1193.966300,
,,1194.016200,
,,1194.066050,
,,1194.115950,
,,1194.165800,
,,1194.215650,
,,1194.265500,
,,1194.315350,
,,1194.365250,
,,1194.415100,
,,1194.464950,
,,1194.514850,
,,1194.564700,
,,1194.614550,
,,1194.664450,
,,1194.714300,
,,1194.764150,
,,1194.814050,
,,1194.863900,
,,1194.913750,
,,1194.963650,
,,1195.013500,
,,1195.063350,
,,1195.113250,
,,1195.163100,
,,1195.212950,
,,1195.262800,
,,1195.312700,
,,1195.362550,
,,1195.412400,
,,1195.462250,
,,1195.512100,
,,1195.562000,
,,1195.611850,
,,1195.661750,
,,1195.711600,
,,1195.761450,
,,1195.811300,
,,1195.861200,
,,1195.910050,
,,1195.959900,
,,1196.009750,
,,1196.059650,
,,1196.109500,
,,1196.159400,
,,1196.208250,
,,1196.258150,
,,1196.307950,
,,1196.357850,
,,1196.407700,
,,1196.457550,
,,1196.507400,
,,1196.557300,
,,1196.607150,
,,1196.657000,
,,1196.706900,
,,1196.756750,
,,1196.806600,
,,1196.856500,
,,1196.906350,
,,1196.956200,
,,1197.006150,
,,1197.056000,
,,1197.105800,
,,1197.155700,
,,1197.205550,
,,1197.255400,
,,1197.305300,
,,1197.355150,
,,1197.405000,
,,1197.454850,
,,1197.504750,
,,1197.554600,
,,1197.604450,
,,1197.654300,
,,1197.704200,
,,1197.754050,
,,1197.803900,
,,1197.853800,
,,1197.903650,
,,1197.953500,
,,1198.003350,
,,1198.053250,
,,1198.103100,
,,1198.152950,
,,1198.202850,
,,1198.252700,
,,1198.302550,
,,1198.352400,
,,1198.402300,
,,1198.452150,
,,1198.502050,
,,1198.551900,
,,1198.601750,
,,1198.651600,
,,1198.701450,
,,1198.751350,
,,1198.801200,
,,1198.851050,
,,1198.900950,
,,1198.950800,
,,1199.000650,
,,1199.050550,
,,1199.100400,
,,1199.150250,
,,1199.200100,
,,1199.250000,
,,1199.299850,
,,1199.349750,
,,1199.399600,
,,1199.449450,
,,1199.499350,
,,1199.549200,
,,1199.599050,
,,1199.648900,
,,1199.698750,
,,1199.748650,
,,1199.798500,
,,1199.848350,
,,1199.898250,
,,1199.948100,
,,1199.997950,
,,1200.047850,
,,1200.097700,
,,1200.147550,
,,1200.197400,
,,1200.247300,
,,1200.297150,
,,1200.347000,
,,1200.396900,
,,1200.446750,
,,1200.496650,
,,1200.546450,
,,1200.596350,
,,1200.646200,
,,1200.696050,
,,1200.745950,
,,1200.795800,
,,1200.845650,
,,1200.894550,
,,1200.944400,
,,1200.994250,
,,1201.044150,
,,1201.094000,
,,1201.143850,
,,1201.193750,
,,1201.243600,
,,1201.293450,
,,1201.343350,
,,1201.393200,
,,1201.443050,
,,1201.492500,
,,1201.542450,
,,1201.592250,
,,1201.642100,
,,1201.692000,
,,1201.741850,
,,1201.791700,
,,1201.841550,
,,1201.891450,
,,1201.941300,
,,1201.991150,
,,1202.041050,
,,1202.090900,
,,1202.140750,
,,1202.190650,
,,1202.240500,
,,1202.290350,
,,1202.339250,
,,1202.389100,
,,1202.438950,
,,1202.488800,
,,1202.538700,
,,1202.588550,
,,1202.638400,
,,1202.688300,
,,1202.738150,
,,1202.788000,
,,1202.837900,
,,1202.887750,
,,1202.937600,
,,1202.987450,
,,1203.037300,
,,1203.087200,
,,1203.137050,
,,1203.186900,
,,1203.236800,
,,1203.286650,
,,1203.336500,
,,1203.386400,
,,1203.436250,
,,1203.486100,
,,1203.536000,
,,1203.585850,
,,1203.635700,
,,1203.685550,
,,1203.735450,
,,1203.785300,
,,1203.835150,
,,1203.885050,
,,1203.934900,
,,1203.984750,
,,1204.034600,
,,1204.084500,
,,1204.134350,
,,1204.184200,
,,1204.234100,
,,1204.283950,
,,1204.333800,
,,1204.383650,
,,1204.433550,
,,1204.483400,
,,1204.533300,
,,1204.583150,
,,1204.633000,
,,1204.682900,
,,1204.732750,
,,1204.782600,
,,1204.832450,
,,1204.882350,
,,1204.932200,
,,1204.982050,
,,1205.031950,
,,1205.081800,
,,1205.131650,
,,1205.181500,
,,1205.231400,
,,1205.281250,
,,1205.331100,
,,1205.381000,
,,1205.430850,
,,1205.480700,
,,1205.530550,
,,1205.580450,
,,1205.630300,
,,1205.680150,
,,1205.730000,
,,1205.779900,
,,1205.829750,
,,1205.879600,
,,1205.929500,
,,1205.979400,
,,1206.029200,
,,1206.079100,
,,1206.128950,
,,1206.178800,
,,1206.228700,
,,1206.278550,
,,1206.328400,
,,1206.378250,
,,1206.428150,
,,1206.478000,
,,1206.527900,
,,1206.577750,
,,1206.627600,
,,1206.677450,
,,1206.727300,
,,1206.777200,
,,1206.827050,
,,1206.876900,
,,1206.926800,
,,1206.976650,
,,1207.026500,
,,1207.076350,
,,1207.126250,
,,1207.176100,
,,1207.226000,
,,1207.275850,
,,1207.325700,
,,1207.375600,
,,1207.425400,
,,1207.475300,
,,1207.525150,
,,1207.575000,
,,1207.624900,
,,1207.674800,
,,1207.724650,
,,1207.774500,
,,1207.824350,
,,1207.874200,
,,1207.924050,
,,1207.973950,
,,1208.023800,
,,1208.073700,
,,1208.123550,
,,1208.173400,
,,1208.223250,
,,1208.273150,
,,1208.323000,
,,1208.372850,
,,1208.422700,
,,1208.472600,
,,1208.522450,
,,1208.572300,
,,1208.622200,
,,1208.672050,
,,1208.721900,
,,1208.771800,
,,1208.821650,
,,1208.871500,
,,1208.921350,
,,1208.971250,
,,1209.021100,
,,1209.070950,
,,1209.120850,
,,1209.170700,
,,1209.220600,
,,1209.270450,
,,1209.320300,
,,1209.370150,
,,1209.420000,
,,1209.469900,
,,1209.519750,
,,1209.569600,
